marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,46614848,R1C2XQQF82PDUG,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,"Meets my needs, great price (zero), and runs well.",Does the job!,2015-06-17
US,42599562,R1FWZUMRRHDOP8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Easy to use!!!,2015-06-17
US,32873288,R3IVA76OZUZO91,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Love knowing where I'm going,Love knowing where I'm going.  could make it easier to navigate though. have a hard time figuring it out.,2015-06-16
US,51041778,R630FPYV2JBGB,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,best map source.,Always dependable. User friendly.,2015-06-16
US,1045369,R3GN2L52YSQHOV,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Awful,2015-06-16
US,14949573,R1L9K9HNUFPK52,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,The new satellite view almost appears to be 3D.,2015-06-16
US,11165768,R3AN3HO2P41WBL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Very good,2015-06-16
US,16063599,R36Q3C0H1Y2EJP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,I like the previous much better,2015-06-16
US,2930552,R1S6Y20ZDZ4AER,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Works well,Works well,2015-06-16
US,3153589,RPBANC1Q0HBDH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,"Somewhat adequate, but can't rely on it 100%.","Fairly accurate locations, but sometimes they're off by a half mile or so. If you know exactly how the destination looks it's okay.",2015-06-16
US,6632563,R3LB2DMOFVK04A,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,3,4,0,1,Good directions,"The directions were easily accessible.  They were clear with helpful hints such as, &#34;if you get to blank street, you've gone too far&#34;.  My disappointment was that I could not print them.  I had to write them in order to carry them with me.  It was much easier to use than many sites.",2015-06-16
US,6438669,R3GAL5OSBES0IL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Most up-to-date,2015-06-16
US,6653829,R3LNHLKUFQEW1M,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,A+!,"Used it for the first time, and brought me right to the door! East too.",2015-06-16
US,11676185,RSECYFYW52XA3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,It's not the Google Maps app. It's just a book mark for the browser.,2015-06-16
US,13607526,R2IJFSM954XB91,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Great service for my Kindle!,2015-06-15
US,27762475,R5RMLFCHY5HUX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,sucks,No voice guidance. Not like a normal GPS app surprised to see it at #1 in navigation. A paper map works about the same...,2015-06-15
US,24111033,R2BQ2Q1GQMTLZ8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,I like it very much,Very convenient! I like it very much.,2015-06-14
US,720736,R2DWGV8YMTCW02,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,It's the best map system of the world.,2015-06-14
US,25961849,R139BNIKZNL9Y3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,"Couldn't ever get it to work very well.  Could just be my circumstances, though.",2015-06-14
US,49576075,R2G09IJTRMQNX1,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Doesn't work on mt kindel,2015-06-13
US,1466340,RE88ISV2SQ6EQ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,5,7,0,1,Hard to teach an old dog new tricks,"I don't have anything against google maps I'm just an old dinosaur and still prefer the old fold out maps that have all the county, state roads as well as state/national parks etc. I like looking at the entire display all at once and mapping out my own route. I have not yet acquired the ability to fully trust electronics to get me where I need to be. Maybe someday.",2015-06-12
US,46091536,RW5JL3CP8WHHW,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,I'll get enticed to try different sites. This is ...,I'll get enticed to try different sites. This is the one I always come back too. No need to try any others. Google Maps is proven,2015-06-12
US,43424941,R3HNF3XFK6CGKJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Excellant,2015-06-11
US,11230887,R14VR9H7L5COSU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,"for directions, use this app first","nothing better. Get off the,plane, turn on the phone (purchase a SIM card first). Anywhere. drive away.",2015-06-11
US,8320557,R2X9KV2BC8UONX,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,4,6,0,1,"Poorly implemented, causes device to lock up.","No surprise to me, this is Google/NSA 2015, not Google 2005.<br /><br />This app completely locked up my device multiple times after successfully pressing the microscopic zoom buttons one too many times.<br /><br />Also, the options button is poorly designed so that if the User presses it they will also press the 'sign in' button that appears immediately underneath it, which takes you to the Google sign in page.  At the sign in page, the User must sign in or quit the app.  There is no option to simply go back.  Selecting an option can take 5 minutes because the interface is so wonky.<br /><br />UNINSTALLING!",2015-06-11
US,20189276,R1PMFK0S5IJFW3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,3,4,0,1,I use maps often to check out real estate and ...,"I use maps often to check out real estate and to get a broad picture of the surrounding community, roads, etc.  Very helpful in examning areas I am not familiar with.  Also street views save me much more time.  Only reason I would not rate it a 5 star is that I'm sure there are moer details to improve on .  I'm just waiting to utilize map in other ways.",2015-06-11
US,6599724,R12N2Q5BKLJC76,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Needs Updating,not as detailed and up to date as other map sites.,2015-06-11
US,41356032,R2WLECA124TPDI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Great maps.,2015-06-10
US,3520544,R3MKX3P8CT5ZO2,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,0,Five Stars,Use it almost daily. .,2015-06-10
US,51893956,RY6EOLBH8DIJH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Doesn't work,"Doesn't work on my first gen Fire. Same as website, can't see the map itself when getting directions, only the text directions.",2015-06-10
US,35683739,R20C0U6AQA4TN1,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Very slow response and jerky on HD8. 9 even ...,"Very slow response and jerky on HD8.9 even though it has all the features of the web version of Google maps (street view, traffic, satellite, etc.)  So slow, had to uninstall it.",2015-06-10
US,45489370,R3BU9FDO5OOQJU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Fantastic,2015-06-10
US,45630002,R2WJCM3OX8ZLFW,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,It is handy to have on my kindle.,2015-06-10
US,23515517,R15INXFFZUPGR3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Provided maps during vacation at close up that was not otherwise available.,2015-06-10
US,33767944,RYMD8MOR9LTH7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Where did Google Maps take me?!,"I have had more go wrong, than right, with Google Maps.  I have sworn to not use it again; however, do not want to download another site's toolbar in order to use their maps.  I really get disappointed with Google maps.",2015-06-09
US,17998471,R2IB80ZD8MIN88,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Google Map App,"Works great,just what you expect from Google and Amazon.",2015-06-09
US,12735775,REDRGM54I7PJT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,6,6,0,1,finds great places to eat and let's me know if there ...,"I am someone that cannot find their way out of a paper bag. (Direction challenged!!)  I don't know what I would do without my google maps app!  It gets me to where I need to go, finds great places to eat and let's me know if there will be traffic issues so I can take a different route.  Great app!!",2015-06-09
US,40134060,R277GY00D1KXIC,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Use it daily,2015-06-09
US,50885600,R3ACIYN4U7OP7W,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,1,0,1,Doesn't work properly on my Kindle Fire HD7.,"When I saw that Amazon was offering Google Maps in its Appstore, I was very pleased. Finally, I could install Google Maps on my Kindle Fire HD7!<br /><br />Unfortunately, the Google Maps app simply doesn't work properly on my Kindle device. Although the app renders maps correctly (albeit very slowly), it is completely unable to find my correct location. It persists in showing me as being about 35 miles away from where I actually am... and that is unacceptably inaccurate by any standard!<br /><br />Now, I don't expect any navigation app to pinpoint my exact location to within a few feet, although the Google Maps and Google Earth apps installed on both my LG G Pad V700 tablet and Samsung Galaxy S4 smart phone do precisely that. On those devices, the big blue dot showing my location hovers nicely right on top of my house. It begs the question: why can't the Google Maps app on my Kindle Fire HD7 do the same thing, considering the fact that wifi and location services on that device are both turned on and working properly?<br /><br />After making several unsuccessful attempts to solve this problem, I finally gave up and uninstalled Google Maps from my Kindle Fire HD7. Not recommended for this device.",2015-06-09
US,1497777,RQTL203EZ7L02,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Great app. Very handy.,2015-06-09
US,49869758,R22KI3YKY24P98,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,"Nice app, very useful",2015-06-09
US,14506082,R3P3U1G3AIUQ2F,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,one always need help from someone or something for directions when not familiar with the area,as useful as always.,2015-06-08
US,50970899,R1H7NJN6PXD5PO,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,great app.,Great,2015-06-08
US,20142081,R1ZZ8412WQPV78,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,1,0,1,Best Map App,Google Maps seems the most capable of finding city streets that other map apps are unable to pinpoint.,2015-06-08
US,19426327,R25VLBGR58PXPD,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Google Maps,No comments.,2015-06-08
US,51714327,R227CG1NPP9ZJ7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Looks good. Time will tell,Just added  it. Looks good. Time  will tell.,2015-06-08
US,19522360,R1MR8WVEV8AIR3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,I was hoping for a GPS like tool with voice and turn by turn directions.,2015-06-08
US,2850574,RQZS8QOVGSUH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,nice,great product,2015-06-06
US,2640999,R2KTCUJZ5WL2WJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,good app,Clear & concise directions.  Happy with it,2015-06-06
US,44637369,R5QLHB3OFFTC5,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,20,26,0,1,Good free app,"Considering it's a free app, it's a good map and navigation tool. Every once in a while you'll get screwgled (ie-it tells you a business you're looking for is in the middle of a tract housing development in a suburb), but it's mostly correct.  The various travel options and audio navigation is tremendously useful.",2015-06-05
US,48286114,RMBEYK8I22IC7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,1,0,1,Five Stars,de rigeur,2015-06-05
US,10717774,R26D38QB61IQTB,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,good,2015-06-05
US,12030143,R2X7P48HFYHS8V,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,"Good maps, weak functionality","Works fine for providing directions, but not as much functionality as on ios or my laptop.  It's not nearly as easy to play with and adjust routes.  I often use google maps to develop runs and that just doesn't work on the kindle",2015-06-05
US,47615442,R3TFCL7XPEKYON,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Google maps on my iPhone is better.,Ended up deleting it. Did not perform as expected. Google maps on my iPhone is better.,2015-06-05
US,32127052,R3AN4O6SQOAOBZ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,A+++ Works Great,2015-06-04
US,13999312,R8NS7MJB06Y00,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,I like Google maps.,2015-06-03
US,22051373,R26AHSMN4IN7VI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Tried to log in. Google said I already have ...,Tried to log in.  Google said I already have an e-mail acct.  Tried to reset password and Google said they would e-mail a new password.  After 3 unsuccessful attempts I'm done with this APP.,2015-06-03
US,16397904,R35H6T8C53CT9D,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,1,0,1,Real Bad,Replace this app with one that works.  Froze up my kindle ever time I tried to use it.  Also there is no way to see the satellite view.  There is there is a great Goggle app on Google play but unfortunately it won't load on  our android based kindle.,2015-06-03
US,13036140,R1HU4ILJVNX0S1,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Close in proximity but still not quite accurate,If youneed a precise location this might not be for you.,2015-06-02
US,12748295,R1C3C0NAJO5135,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,The best app for maps anywhere,The best app for maps anywhere. Probably because it uses the Google search engine for the mapping search bringing up all kinds of information for the area in which you are searching.,2015-06-02
US,1947994,R2FZW4X7IE4020,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,Could take it or leave it,2015-06-01
US,37002988,R3E31KQ4ELT0CR,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,1,0,1,Five Stars,As advertised.,2015-06-01
US,34812487,R3F9GGB1UHU19B,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Works as expected!,2015-06-01
US,23295133,R1KZCC4BMYZBOH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,love it!,love it but uses a ton of data,2015-06-01
US,25887759,R31NSS9IMMNT0G,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Good app. I use it a lot -- with confidence!,Has been a good app for me. A few minor incidents that caused me to go through large cities when alternatives would have been faster.,2015-06-01
US,16702404,R2SUSON3GNXUN4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,I use it every day.,2015-05-31
US,11906116,R4X2HTG51HYOW,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Exactly what it a map program shouldb be.,Exactly what I thought it should be. Works as expected without any issues that I have found watt.,2015-05-31
US,11044887,R1UD2JK8BP0IYJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Greap Map App,"Great App, simple to operate wherever you are in the world.  I wanted GPS on my tablet but didn't have the necessary hadwear, the Google Maps App saved the day for me.",2015-05-31
US,22366738,R111GVOO4SQBPC,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,There are better apps and there are worse.,2015-05-31
US,42371931,R1F83YS36IQV3U,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,google maps,great  source to get directions to any place,2015-05-31
US,3510549,R2JRI4TTGMUJCR,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,a must have,My go to for my vacation planning,2015-05-31
US,52813804,R16UGPHSMNRDEU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Google Maps,Not the same as on my PC!,2015-05-30
US,44889057,R28V1XU8S6I64M,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Must-have,Rely on it all the time.,2015-05-30
US,1677340,R1P41SKGZOUXWZ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Great App,I'm so glad to see that Google and Amazon are finally getting along!,2015-05-30
US,21066609,R14BDMESUFR2BU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Very good program...!,2015-05-30
US,5364908,R20OME5VB8WMNY,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Too good,Every time I use this it WORKS!,2015-05-30
US,38644653,R3JHN1QDNDGQ1N,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Terrible,2015-05-30
US,24650986,R29RPETLLN0UZI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Great maps,"Very good maps, great info/details",2015-05-30
US,11368931,R1SB173D2N1U0W,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Great ap,2015-05-30
US,27690485,RIGWI8VMRSX4X,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Great Map easy to use,only map app i use,2015-05-30
US,25700789,R2WUDH229OXXLL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Very good,Very good detail,2015-05-30
US,30350584,RGUEWKQA7VLAQ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,it is great,2015-05-30
US,26024977,R3Q4YRH9JTV6KN,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Needed it right away and was assisted post haste--Route from motel to Orlando Int. Airport--Great aid--,2015-05-30
US,6619708,R3UWO7LMUFLGN5,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Good.,Good.,2015-05-30
US,9920703,R2TCJLURYOE8LU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,"I prefer Nokia's Here Map for getting somewhere, myself.",2015-05-30
US,12356732,R14XUAIB6V8441,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Best app for gps on my kindle fire tablet,2015-05-30
US,11110222,R1XUCF9R5X4WUL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Dont liked,Bad its not that cool,2015-05-30
US,26842407,R23HZHBON5KLFJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,The google maps worked very good. Took us right were we were going,2015-05-30
US,1179780,R29RB95C51N187,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Very good,2015-05-30
US,51773195,R1U1R7OPHJLXF4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,"Love it , nothing else comes close.","Easy to use, quick response, great detail. I use it almost daily and it hasn't failed me yet.",2015-05-30
US,44748497,R140V69OWOADHP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Good tool,2015-05-30
US,50617923,RFRGFWDNRD14F,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,I hate that. Already deleted it from my tablet,Requires logging in to use it.  I hate that.  Already deleted it from my tablet.  Never actually saw it in operation.,2015-05-29
US,52532296,RFJKN3Q4VWWGS,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Ehh,Ehh,2015-05-29
US,14629183,R11EEYZXZ8ZM8G,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,low budget buggy Android crap,No street view....buggy too,2015-05-29
US,9334055,R2YWNB4KQF6DLN,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Location of Megabus from Baltimore ( White Marsh) pick up ...,Location of Megabus from Baltimore ( White Marsh) pick up to New York is incorrect and needs to be modified.,2015-05-29
US,50636808,R2I2PBGH3GGKOF,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,C,2015-05-29
US,6976860,RTMB1OUVAR7S4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Beyond Me,Couldn't figure how to use it. Already deleted it.,2015-05-29
US,718097,R3E5JWEHMGW34N,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Is cool for what Is offering,2015-05-29
US,35808906,R1RHDEBCZCZ2BL,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Loads very quickly - useful!!,"Maps load quickly, you get clear directions, no issues as with other map apps i've seen that get you lost.  Was a lot of help on a foreign country!",2015-05-27
US,32894091,R3P13PQ0ZB6JLH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Google maps for me!,I love Google maps. Having it available on my Kindle is great.,2015-05-26
US,257101,R1A1EVBEYJBQRI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,preciso,2015-05-26
US,27399356,R394R6IUTG5DW8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,finally,works just like my phone,2015-05-26
US,24950035,R10BA3RFI334AH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Terrible!,2015-05-23
US,51193051,R3HAO6QE4HTD0B,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,3,4,0,1,Not great,This is basically just a web interface for the internet version of Google Maps. It will navigate but I found that this interface isn't all that dependable and hangs quite often. You're better off either using the maps program that came with the Fire Phone (I've used it several times and it works fine) or installing Google Play store and downloading the Google Maps app.,2015-05-22
US,28576736,R2233KGT507407,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Your old favorite available on Amazon Fire,"Your old favorite available on Amazon Fire. Works well, zooms nicely, and provides the key utilities the base program does.",2015-05-21
US,31063739,R3KPS7KO177CVT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,not what I thought. is useless,2015-05-20
US,23110674,ROKQMP6D1TZZV,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,"Good map....when you have kindle fire it is one of the few options......unfortunately, it loads too slow",2015-05-20
US,16449580,R13MFUUDZ52J3F,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,13,16,0,1,Works great! The maps program supplied with my Amazon Fire ...,Works great! The maps program supplied with my Amazon Fire Phone is a horrible piece of junk. Amazon lets very few Google products on the phone even though the Amazon os is a pared down version of android. Amazon maps tried to reinvent the wheel and failed miserably. Thank gosh they allowed Google maps to load - too bad they don't just let all other products work on the phone.,2015-05-19
US,10219214,R11I032CQB2BCG,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,It works. What more can I say.,It works.  What more can I say.,2015-05-19
US,24230884,RJJMMEPF57ICI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,very easy to,"I use google maps for all my travel plans, very easy to use",2015-05-19
US,4579218,R1Y3SMFN83NCF8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,great,Nice,2015-05-19
US,52843190,R1G9F65M7VTVLI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Better than most--if you could actually use it in a car,Seems more accurate and stable than other map apps.  A little hard to watch a tiny phone while driving a car.  Maybe the GPS unit is not obsolete.,2015-05-19
US,36476254,R2TLS7BUITEH88,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Love my google apps,google roles the world.<br />I used to have the tomtom gps that was just garbage<br />google maps on my smart phone works so much better.<br />Thanks google,2015-05-18
US,10590316,R3H65FO28TOTKG,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,On the fire phone it ok not like on an Android platform like a samsung,2015-05-18
US,1680777,R15CRJIJUSM1BC,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,1,1,0,1,Can't Print,"As much as Google might like it if we were all online all day sending telemetry to big brother, there are occasions when you need to PRINT you directions.  This is a high functioning app that fails to deliver.",2015-05-18
US,13078904,R2U5OUSWGUC3R0,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,usually inaccurate.. if i use google maps i ...,usually inaccurate..if i use google maps i have to make sure i have a thomas brothers map book withme.,2015-05-18
US,7293373,ROHW0WHZ6CCDD,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"Easily & very convenient way of finding many places, restaurants, hotels, place of interest, and many more",2015-05-18
US,40246958,R2ZMEU3BCEC29,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Best choice,"While not 100 % accurate, they are the best choice out there.",2015-05-18
US,51746178,R67SGR30GKJRF,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Works great on my legacy Kindle Fire!,Works great on my legacy Kindle Fire! I have an original Kindle Fire and the web browser does  not support some of features in the Google Maps web site. The Google Maps app fills that need.,2015-05-17
US,10658470,R32J9RP6VA1J10,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,not the best,Only fair directions,2015-05-17
US,13166867,RYG9E9AW7M0HJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,6,7,0,1,We use it all the time while traveling in all ...,We use it all the time while traveling in all types of rural and city areas. There are a few times we questioned the course but it has been dependable. Twice in 3 years of constant use have we eended up close to but not in the correct place.,2015-05-17
US,2587333,R2ZYSNJDRXAO7F,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,Maybe needs an update,2015-05-17
US,5480340,R3K6MXI4ADN097,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Just like on my laptop,2015-05-16
US,13048415,R26J94DINX4V7N,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,Don't bother.,Terrible. I use Yahoo Maps.,2015-05-16
US,48471393,RY0PY4SIR5JR7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Getting There,I seem to get to where I'm going without any problems with Google Maps.,2015-05-16
US,18367213,R18R9VGIU48KVD,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,0,Reassuring,It has gotten us out of a lot of jams while traveling. When you aren't familiar with a location it is reassuring to get you where you need to be by Google maps.,2015-05-16
US,23857151,RMU4S8YOFFZZC,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,No problem,2015-05-16
US,15061733,R1HY1EYR0HXLPK,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,8,10,0,1,Works really good though not perfect.,"Saved my Mom and I while travelling in Monterey.  First off, we needed to find the Aquarium and got lost and the app put us right in front of it.  That night we were in a rush to get to a restaurant, got a little turned around, and again, got us right to the restaurant.  The next day, in a driving downpour, we were going from Santa Monica to the Ferry Terminal in San Pedro.  Traffic a nightmare, we were late.  It re-routed us and saved us 15 minutes and then, we got lost in the spaghetti that is the Port front, and it rescued us again.  Plus while leaving the harbor several days later, it told us how to get on the freeway, which was  a little tricky.<br /><br />It's been less than 5 days since I downloaded this app and I've relied on it several times.<br /><br />Ok, so it's not absolutely perfect.  While travelling down the 280 freeway to catch the 101 to Monterey, it had us go through several small towns crossing from 280 to 101 on the 85.  It's really too complicated to get into suffice it to say, it had us take Edgewater (or something like that) well before the 85 which took about 10 to 15 extra minutes.  So as with many of these apps, you've got to use your best judgement.  It just didn't feel right exiting at that point, and we were right about that.<br /><br />Nonetheless, I relied on it several times during our trip and it was a terrific help.  I'll use it again and recommend it.",2015-05-15
US,1505290,RAWEZKLDYUSNM,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Google maps is the best.  Maps r always updated...,2015-05-15
