marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,library,personalization,media player,ads
US,44697989,R3HRO0HP4M1URC,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,I think it just changed my whole life,I finally checked out Spotify on a friend's recommendation. I absolutely love it! I has changed my whole life of music,2015-02-23,,,,
US,2610920,R370N56JB6LNIJ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Where do you want your music to take you?,"Spotify has it all! Do you feel like memory lane, your favorite songs are there for you. Feel like dancing you can make party with your downloads. Got blues well this app has that too. I've been listening for hours on end everyday since getting this app. If you love music, all music you have to get this app.",2015-02-23,,,,
US,5069719,R3FA29GX2HZWQV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,"Good app, but not perfect.","It is a good app to hear your favourite artists, but still slow even on powerful phone. A bit buggy too, if you are running it on BlackBerry, like I am.",2015-02-23,,,,
US,4539271,RGOCF9432247C,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Spotify is amazing!!!,2015-02-23,,,,
US,50859192,R2XG1Q3PJ0PH7Z,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Love the selection of music!,2015-02-23,,,,
US,11455168,RRPCRR86VXN9O,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,LOVE THIS THING!!!,"I love pandora, but alot of times I only want to listened to a specific artist or album.  Spotify lets me do that, and it lets me create playlists.",2015-02-23,,,,
US,18370008,R3T4DQKY8XEP5D,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,... add of app on a recently purchased Nexus 7---so glad I can listen off-line with my premium account,"working just fine--recent add of app  on a recently purchased Nexus 7---so glad I can listen off-line with my premium account, and as a background to other things I do on my tablet.  Spotify is a frill on a small income, but well worth it for what it offers.",2015-02-23,,,,
US,4853314,RKE3QNGON04DO,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Love it!!,I don't know what I would do without my spotify!!!,2015-02-23,,,,
US,44707540,RBZ11RWTJXQWN,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Four Stars,Great music player,2015-02-23,,,,
US,48456542,RJ60TCBZ3EMLR,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Love,Premium is a must! Unlimited music at your fingertips,2015-02-23,,,,
US,9123204,RDGLYZ8X1KCKK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Nice app for music lovers.,Great way to listen to your favorite music! I just wish it had a sleep timer. It would be nice to fall asleep listening to my music. I bought the 99¢ membership deal that lasts 3 months (a special they had going during December). It's nice not having the commercials play and being able to select the song I want to listen to on my phone.,2015-02-23,,,,
US,10123252,R23L517JTGTVZ1,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,amazing,I love spotify it's good to jam out too especially parties thank you to who ever made this app way better than Pandora.,2015-02-23,,,,
US,22569774,R2LO10N7XR8HGV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great app!,Great way to discover new music,2015-02-23,,,,
US,1183495,RVK4K9CZ95Y0C,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Deserves 99773737747366636390373,This deserves 73737727373663637828 stars. Great app. My cousin had this and we could listen to any song that we requested. We absolutely loved the How To Train Your Dragon soundtrack and the same with Big Hero Six.,2015-02-23,,,,
US,1612523,R2JNTY4NAB0RM3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Love Spotify,"Whats more to say, Spotify is the greatest for finding  new music to listen to. I find stuff on my desktop, purchase what I like or make playlists for my Fire tablet. I find stuff I can't find on Amazon, then will order the CD.",2015-02-23,,,,
US,10770085,R1QNE71JD5O8L,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Four Stars,Mog was better,2015-02-22,,,,
US,2016152,R2OP6TT1KIEWNT,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Use it every day love this app!!!,2015-02-22,,,,
US,48696218,R1VL0ZMY0HGW61,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,Three Stars,3 stars,2015-02-22,,,,
US,4176011,R3PNRVS4Q4VPW6,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,ok,"The free version is flawless,but won't let me upgrade to premium. Besides that is awesome. You should deffently get it to listen to music.",2015-02-22,,,,
US,5064008,R1JUKH82D0ANW0,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Best music player ever!,"This is a legit source for playing quality music that you want to hear, and you don't have to listen to music you don't want to listen to (Pandora) !",2015-02-22,,,,
US,1627434,R2O1408FHOL6SI,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,how do i buy premium,I already went through the premium trial and I want to buy the full version but it says get premium I click got it and nothing happens where do I go,2015-02-22,,,,
US,37784779,R1G0OAZQAOO1VX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great music app,this app is a great app for people who love music it has all the genres you can think of and more you can create you own play lists and share them I only have the free version but it's one of the best apps I have so if your looking for a great app for music get this one,2015-02-22,,,,
US,11603840,RO8RKTW43YVC0,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Great for all ages,2015-02-22,,,,
US,2183555,R3K8ODCWBIZEKG,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,This is a great app i like it very much,2015-02-22,,,,
US,20051456,R30L520YFYI2VP,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Perfect app for just cooling off.,2015-02-22,,,,
US,40495861,R20GJZCPP9401G,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,2,0,0,0,1,Only wants to let you play in shuttle mode rather ...,Only wants to let you play in shuttle mode rather than being able to pick individual songs. I uninstalled it from my phone yesterday.,2015-02-22,,,,
US,1680285,R3S7IQPHX4JPT0,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,good,Good!!! Love the music,2015-02-22,,,,
US,25626074,R2FH2UXZ0F5M04,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Great,2015-02-22,,,,
US,743947,R232QPJJFKAKBX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Awesome,I love Spotify!,2015-02-22,,,,
US,34024107,R2BR3I2F0WSM7F,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,works seamlessly,"Syncs to all devices easily. Intuitive design makes it easy to create playlists and organize your music.  I like their radio function better than pandora, less repetition of liked songs. Only unable to find a very few artists.  Coming from the school of record digging and hunting, this makes underground music almost TOO easy to find!  A whole new school and Spotify is the best way to listen to music in the modern world.",2015-02-22,,,,
US,6991173,R2TNZZQZ3BUJFQ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Awsome!,This is a amazing muisic app! You cam creat your own playlists and listen to whatever YOU want! I use it all the time!,2015-02-22,,,,
US,2668008,R2XJIHJK1JKC3F,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,2,0,0,0,1,Two Stars,Liked it at first but it was way to complicated to get the music on my Kindle Fire.,2015-02-22,,,,
US,23472154,R1FE4TLYBH71XV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Love,Love it. Love all the access to various types of music &amp; artists.,2015-02-22,,,,
US,20287850,R3SZ0ZK4UEW7PX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Love Spotify.Great music!They have it all!,2015-02-22,,,,
US,5744683,R179B6RHPI6YQI,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,my thought,I love it!!!!,2015-02-22,,,,
US,51318557,R2U2T5TLWLXKEZ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Excellent,This is much better than Pandora.,2015-02-22,,,,
US,32301729,RUDQT9JEWHTBK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,What a wonderful service!,Am enjoying my own private collection of eclectic music daily. And I continue to add to it everyday. What a wonderful service !,2015-02-22,,,,
US,2190457,R2EAYXKY9E3D6T,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,amazing,"Awesome, any song you could want anytime you want. I don't know why I didn't try it sooner. Thanks spotify!",2015-02-22,,,,
US,8370711,R21WI8BL9HNX30,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,You lose your music when you cancel your subscription,The only drawback is that you  lose all of your music when you can cancel your subscription,2015-02-22,,,,
US,45260811,R7BO8E9UX2B38,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,So far I love it.,2015-02-22,,,,
US,843125,RBO6R0F0E1B1Z,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,so useful,So food for a music app,2015-02-21,,,,
US,2338552,RAC3821P3IHQJ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Excellent,Excellent app. I love how you can listen to your own music and you don't have to listen to the music you hate. Best music app ever!,2015-02-21,,,,
US,617705,R3OGJAZEAXK9VE,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Great app.,I love music and I love Spotify.  I can't find one thing to complain about.  Keep up the good work.  I definitely recommend Spotify.,2015-02-21,,,,
US,13770500,R3QR5UP6UZZG5H,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great app!!! a must have,"so much fun, i love the sex",2015-02-21,,,,
US,23932736,R40MVVPP0HZBD,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,Three Stars,Repeats music you just heard within the last 30 mins,2015-02-21,,,,
US,11396696,R1SNWLB41X8RBH,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,easy music at your stylus tip,"Cannot find fault with this app, easy to use, access to music whenever you want, office, home play or for meditation....entirely Happy with it",2015-02-21,,,,
US,32168613,R25VM4C5M95V4P,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great music app,"Works great, few crashes and most of my favorite artists",2015-02-21,,,,
US,5918627,R1SOMQG83PX826,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,"Love, love, love",This is the best new music app point blank period (in my Tamar voice)!,2015-02-21,,,,
US,562758,R160PXRVQRIF6X,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Love to make my own play lists and play which ...,Love to make my own play lists and play which ever lists strikes me when I long on!  Give me a good variety of music!,2015-02-21,,,,
US,2162655,R1JZ3Z6M1K7YOR,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,fun app,This is a good app a easy app,2015-02-21,,,,
US,46354945,R1VAO74DG4P0A3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,awesome,This is great because you can listen to any music you want,2015-02-21,,,,
US,9773332,R330TI0IBKPIQ9,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Always love free music!,2015-02-21,,,,
US,35282045,R2FAFKO82LEMW7,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,"Love, Love, Love!!",I love the variety of choices as well as the suggested playlists.,2015-02-21,,,,
US,393908,RNHIEM9S2S5FG,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Good Music,Good radio time I have had,2015-02-21,,,,
US,35089412,RWAP3C43RXW49,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,2,0,0,0,1,I downloaded this to my Kindle and can't ever get ...,"I downloaded this to my Kindle and can't ever get it to open or run. When I use my laptop, I have no problem. Something screwy is going on with the Kindle version.",2015-02-21,,,,
US,21396678,R1L5ZY6K5ZYX2B,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,best app ever,I really like this app but I wish u didn't have to buy stuff. But other than than that I really like it.,2015-02-21,,,,
US,5437099,RG9A4TFDETQ2O,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,"Love it, can't find many faults for a free app.",2015-02-21,,,,
US,3748221,R2UNELF4KBLLB,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,my jams,This app has all the music I love,2015-02-21,,,,
US,1189243,R2BJZXD17XV6NL,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,shuffle,This is a good app if only it wouldn't shuffle and u could select the song,2015-02-21,,,,
US,15299500,R1KLZAGT7G7MVT,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great app,This is a great app all around my only complaint is that you can not choose a single song to play like you can on the computer version but over all a great app.,2015-02-21,,,,
US,2000193,R1V1JGMDWAGT9Q,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,A great way to get better acquainted with artists that I've ...,Yay ! A great way to get better acquainted with artists that I've only touched upon before.,2015-02-21,,,,
US,43408,R34BDT0K9Q7JMC,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Best music app by far,Allows me to listen to all songs I'm looking for while I play apps or browse the web,2015-02-21,,,,
US,3700278,RN9XQEFXE7UKY,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Classic,Love this movie!!,2015-02-20,,,,
US,47157466,RMM82PZRL4CTK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Awesome!!!,Got some good stuff on Spotify. You can make your own play lists and other stuff. To lazy to make your own playlist? They have some already made!!,2015-02-20,,,,
US,45546404,R3OLCU6WISX44L,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,enjoy,Great love it.,2015-02-20,,,,
US,45283680,R1TYRKGFN1NS6C,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Superb. A devoted cd buyer even in this iTunes age but this has converted me.,2015-02-20,,,,
US,50369693,R31E4E0QBV09EQ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Great--highly recommended!,2015-02-20,,,,
US,4717390,R1SXXP8ALV6DQ3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,boring,Getting boring.,2015-02-20,,,,
US,43142101,R2X95S552YSULR,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Muy Bueno!!!,2015-02-20,,,,
US,37485313,R2CUO0F170LZCJ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Four Stars,It'll do.,2015-02-20,,,,
US,1746311,R3T9DN5WX4PT2S,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,What more could I want .....,"Spotify is apart of my everyday life. I have tried the others but found that I always come back to where I love.<br />I am a person that loves music , this gives me the chance to hear a song , gives me variety and adds new songs to my playlist . I get to hear what I want to , when I want to, no commercials . It is everything I expect from my mucis and more.. I'm addicted ..",2015-02-20,,,,
US,41926613,R3ROPMUW32RJC7,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Love Love Love Spotify!!!!!!,2015-02-20,,,,
US,33389430,R27KBQXVFG8411,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Love it,2015-02-20,,,,
US,666702,RJNKP4552XFYF,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Four Stars,I think it's great 👍,2015-02-20,,,,
US,10397522,R3QL2ABVVD79JH,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Excellent app,Excellent app to use easy to navigate around. I like this app because you can stream as long you have WiFi or offline if you're a premium subscriber.,2015-02-20,,,,
US,41609407,R1TI79NV81NUD9,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,premium,I recently upgraded to premium and I absolutely love it! I have removed all other music apps from all devices and use spotify exclusively.,2015-02-20,,,,
US,41240476,R3B00HUS8OK4BB,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Good clear,2015-02-20,,,,
US,25687081,RLJH0GOIGA7HT,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,2,0,0,0,1,device info,"Did not instal because app requires device information, pin, etc.",2015-02-20,,,,
US,32911934,R1AFQL5AASUBDV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great,Yay free music!!!👍👌👏,2015-02-20,,,,
US,11733597,R3SOFOWM0BMKQV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Way verter Tran Pandora!!,2015-02-20,,,,
US,35928040,R2PVX4S9MDB0H5,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Love it,2015-02-20,,,,
US,46561854,R4704YP8ZF8VS,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Spotify is THE DEAL!,"I love Spotify (am listening to it now and do so every day at work). At least one of my kids listens to it every night. I pay the subscription fee to avoid the ads and to be able to listen to it on multiple devices. Love, love, LOVE my Spotify!",2015-02-20,,,,
US,15790292,R1RFKLJPG3ZQY,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Don't Settle for less,Best music software program I have used to date. Even the free version is better than what you have to pay for with other programs.,2015-02-20,,,,
US,7145211,RYO0X4BZGIS3K,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,ye,Ye go on m8,2015-02-20,,,,
US,23541093,R3Q5STVBKZIHMO,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,I love Spotify and I am telling all my friends and family about it !!,2015-02-20,,,,
US,1526919,RTXGAJTWMRKA3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Spotify rocks!!! I've downloaded music that I haven't heard in decades. Keep on rockin!!,2015-02-20,,,,
US,42466417,R160JQSWSFLNW5,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,great.. free...,Excellent variety,2015-02-20,,,,
US,19365738,R2W3MDEH7APOAI,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Love to search for old songs and the top lists ...,Really enjoying it!  Love to search for old songs and the top lists are great also!,2015-02-20,,,,
US,5170871,R2DANUDO331U3P,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Great!,2015-02-20,,,,
US,897101,RKPAB1BGP0ZST,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,One of the best music apps I've found. Great job.,2015-02-20,,,,
US,23136565,R2SFEOMDGTXWOX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,More Variety,Better than Pandora.,2015-02-20,,,,
US,29360123,RNMGBPPNRA676,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Brilliant!,2015-02-20,,,,
US,43731702,RFZRM73IEJW3Y,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,I have found everything I've been looking for so far and so much better than Pandora,such a rich resource! I have found everything I've been looking for so far and so much better than Pandora!,2015-02-20,,,,
US,7037138,R1WY3M9HHJRCQM,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Great!,This is literally my favorite app in the entire world! I use it every day and have no complaints! There is tons of music and I always discover great new artists!,2015-02-20,,,,
US,4690903,R1TUAL040O2PM5,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Four Stars,Good music,2015-02-20,,,,
US,28909382,R1INV7AOOGJ73N,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,love this app,I love that the playlists are all there waiting for me whenever I'm in the mood for something different. Works great!,2015-02-20,,,,
US,41836172,R300JBCBH3DFND,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,Spotify Meh,Prefer to use the full version... Hope the app gets easier to use as I get used to it.,2015-02-20,,,,
US,10671227,R1MWP8TWOENHOU,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Great app!,2015-02-20,,,,
US,23542118,R1VR8VF6MJNUF2,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars,Better than any radio app,2015-02-20,,,,
US,1223062,RCB19R981ALOV,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,Three Stars,It is music for free!!!!,2015-02-20,,,,
US,45436118,R3BNDZJ10FD41E,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Music to listen to,"It is great for listening to favorites of today, catching up with those of long ago, and discovering new artists.",2015-02-20,,,,
US,20973938,R2G8HXCBCI6JDX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,I love this app i just wish i could play the ...,I love this app i just wish i could play the song i want instead of having to shuffle the songs,2015-02-20,,,,
US,46219319,R6RO6K2KJXC1O,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Five Stars!!!,Love it!!! I get great pleasure from listening to entire albums.,2015-02-20,,,,
US,1035025,RUE8IWIR3U4WM,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Very good!,"Some improvments could for sure still be made, but I cannot think which.",2015-02-19,,,,
US,13054759,R2DSH82FSTFK3G,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,I love it but doesn't have the songs I like,I think it could be better but it's fine has part of my songs I love and it's a goo,2015-02-19,,,,
US,46858259,R34CCIL5XCBQJW,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,"Love, love, love it!",Waaaaaaay better than any of the other Free music apps I've used.,2015-02-19,,,,
US,3652119,R2HZN0BMGR2YKT,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,sweet app for music,This app is great to find and listen to the music of your taste and if you upgrade you can even have all the music for free!,2015-02-19,,,,
US,6961612,RFIX88BRBI6E8,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Music Fun,Music is fun because you can what ever song you want but you can copy other people's music,2015-02-19,,,,
US,11581423,R1NA3CANEFO2H,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Free version is a must!,"Great app, free version is a must. Customize a playlist and play it on shuffle. Free version does require internet.<br />Cons: paid version is too pricey IMO when compared to other sources like prime music or Pandora",2015-02-19,,,,
US,14980853,R15A7O7KHYH93P,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,wonderful,Great app. Wonderful.,2015-02-19,,,,
US,42547275,RAQ38R92IBCQK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,great,It's awesome !,2015-02-19,,,,
US,10978314,R33YXNQUHMQSQ,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,why i like it,Because it has good music and it never glitches,2015-02-19,,,,
US,10955002,R2TH6VV3F2XXYC,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,0,Five Stars,impossibile rinunciarvi!!!,2015-02-19,,,,
US,973968,R1WTQ5C35X2FRC,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,five stars for spotify,I have always used spotlight and can listen to whatever I like cuz they got it unlike some apps out there.,2015-02-19,,,,
US,10945032,R34VE37FUVVJQH,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,satisfied Spotify customer,"The selection of music is great , it's easy to use , sound quality is excellent and you you have the ability to listen off line !",2015-02-19,,,,
US,6301240,R1TQ4J0TEMQUJX,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,the best music app ever,This app is really awesome it works great on kindle too plus prime is the best listen to your music off line it's the best,2015-02-19,,,,
US,2618081,R2ZWDLR3GGSPFM,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Music lovers this is the app for you 😆🎵,"Ok..........Spotify (im not sure I spelled it right) is the best app to play music on the bus,hallway,car,plane, ANYTHING..........I hope you like this app as much as me 😆😝😛😁",2015-02-19,,,,
US,3753414,R2V9R94SYYPLSG,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,amazing,I use this every day,2015-02-18,,,,
US,22399436,R3EA29YS1BGYQ0,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,TITBAE!,This is the best app ever!  Music that I want to hear when I want to hear it! And they offer two choices of payment--a short ad every three or four songs like radio or $9+ a month for no ads. So far I've found every song I've looked for. Thanks for a great app and a great service.,2015-02-18,,,,
US,6818027,R3TGAZVBBJCBO6,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,best app ever,Allows you to create your own playlists that you can shuffle and it is free on tablets meaning you can listen to any songs at any time you can even change the quality,2015-02-18,,,,
US,2726238,R302YN99CP02WK,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,3,0,0,0,1,use to be cool,Ok this is a good app but sense the update you need premium to pick any song you want. Where it use to be a free any song type thing but if you wanted the lessen off line you get premium. Also this is just my opinion but I just don't enjoy lessening to the radio that's just me. so if you like radio get this app and if like to pick and choose your music and don't mind spending a little money get this app. It is great and there lots of features just not all for free. Other than the premium problem I love this app.,2015-02-18,,,,
US,47112009,R3NITSVS2JNIA7,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,love it.,"What a great music service. Whatever I want, anytime I want it. Perfect.",2015-02-18,,,,
US,52434622,R1PAU71KT2JMCC,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,"great music, good app","Free app version doors not provide same interface options as desktop equivalent... workaround is simply an annoyance.  Overall, great product, though.",2015-02-18,,,,
US,1132915,R24OROS61LTKU3,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,It's a good music app,Just got it last night and I already have about 5 playlists. A good app for music lovers. 5/5,2015-02-18,,,,
US,32081471,R1Q7UDLSJI27VE,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,4,0,0,0,1,Great app!,Love creating my music library with Spotify! There's  a fantastic selection to choose from. Would definitely recommend to any music lover.,2015-02-18,,,,
US,17879709,R1O1C4ZGOUD4TB,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,App of my dreams!,Keep going spotify!,2015-02-18,,,,
US,17906863,RFN9IXYJ2BHBS,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,best music app ever!,I love that you can play a single album or listen a mix of all the artists song .... for FREE!! It saves ur current artists you have been listening too! Create ur own playlists! At times the serve is down but it's only for short periods! U can do about anything you like! Better then Pandora!! Ads aren't long or bad hardly come on! I haven't upgraded cuz I don't need too!!,2015-02-18,,,,
US,4508657,R2BJH0QICKBRYN,B00KLBR6IC,933496237,Spotify Music,Mobile_Apps,5,0,0,0,1,Great app,App was very easy to use. Even for a guy coming out of the dark ages!  Would recommend it to anyone who likes to pick what they want to hear. Its all there.,2015-02-18,,,,
